cluster,longitude,latitude
222,-145.59710799999993,-14.324323999999995
223,-144.66729999999998,-14.324323999999988
224,-143.73749199999997,-14.324324000000004
225,-142.80768399999997,-14.324323999999999
226,-140.94806799999998,-14.324324000000004
227,-140.01826000000003,-14.324324000000004
228,-139.08845199999996,-14.324324000000004
229,-138.158644,-14.324323999999995
230,-137.22883699999997,-14.324323999999992
231,-136.29902899999996,-14.324323999999999
232,-135.36922100000004,-14.324324000000011
233,-134.439413,-14.324323999999995
234,-133.509605,-14.324323999999995
235,-132.579797,-14.324324000000008
236,-131.64998900000003,-14.324323999999999
237,-130.720181,-14.324323999999999
238,-129.790373,-14.324323999999999
239,-142.95184799999998,-13.423422999999994
240,-142.025644,-13.423422999999996
241,-141.09944,-13.423422999999989
242,-140.17323600000003,-13.423422999999994
243,-139.24703199999996,-13.423422999999996
244,-138.320828,-13.423422999999994
245,-137.394625,-13.423422999999996
246,-136.468421,-13.423422999999994
247,-135.54221699999997,-13.423422999999994
248,-134.61601299999998,-13.423423000000009
249,-133.68980899999997,-13.423423000000001
250,-132.76360600000004,-13.423423000000009
251,-131.837402,-13.423422999999994
252,-130.911198,-13.423423000000001
253,-129.984994,-13.423423000000005
254,-129.05878999999993,-13.423422999999998
255,-128.132587,-13.423422999999998
256,-127.206383,-13.42342299999999
257,-140.31724199999996,-12.522522999999994
258,-139.394387,-12.522522999999994
259,-138.471533,-12.522523000000005
260,-137.548678,-12.522523000000001
261,-136.625823,-12.522523000000001
262,-135.702968,-12.522523000000005
263,-134.780113,-12.522523000000003
264,-133.85725799999997,-12.522523000000001
265,-132.93440400000003,-12.522523000000005
266,-132.01154899999997,-12.522522999999996
267,-131.088694,-12.522522999999998
268,-130.165839,-12.522523000000005
269,-129.242984,-12.522523000000003
270,-128.32012899999998,-12.522523000000001
271,-127.39727500000002,-12.522523000000014
272,-126.47442,-12.522523000000003
273,-125.55156500000001,-12.522523000000001
274,-124.62871000000003,-12.522523000000009
275,-137.69119799999999,-11.621622000000004
276,-136.77144199999998,-11.621621999999997
277,-135.85168499999997,-11.621621999999995
278,-134.93192900000003,-11.621621999999995
279,-134.012172,-11.621621999999995
280,-133.09241600000001,-11.621622000000002
281,-132.172659,-11.621622
282,-131.25290299999995,-11.621621999999986
283,-130.333146,-11.621621999999995
284,-129.413389,-11.621622000000006
285,-128.493633,-11.621621999999995
286,-127.57387599999996,-11.621621999999997
287,-126.65412000000002,-11.621622000000004
288,-125.73436300000004,-11.621622000000004
289,-124.814607,-11.621622000000004
290,-123.89485000000002,-11.621622
291,-122.97509399999997,-11.621621999999995
292,-122.055337,-11.621621999999997
293,-135.07165800000004,-10.720721000000005
294,-134.154753,-10.72072099999999
295,-133.23784799999999,-10.72072099999999
296,-132.320943,-10.720721000000005
297,-131.40403800000004,-10.720721000000008
298,-130.487133,-10.720721000000001
299,-129.57022799999996,-10.720721000000001
300,-128.65332300000003,-10.720721000000001
301,-127.73641900000001,-10.720720999999998
302,-126.81951399999998,-10.720721
303,-125.902609,-10.720721000000005
304,-124.98570399999997,-10.720721000000008
305,-124.06879899999997,-10.720720999999998
306,-123.15189400000001,-10.720720999999998
307,-122.23498900000001,-10.72072099999999
308,-121.31808399999998,-10.720721000000005
309,-120.401179,-10.720720999999996
310,-119.484274,-10.720721
311,-132.456593,-9.819819999999998
312,-131.54229699999996,-9.819819999999993
313,-130.628,-9.819819999999998
314,-129.713704,-9.819819999999995
315,-128.799408,-9.819819999999998
316,-127.885111,-9.819820000000007
317,-126.97081500000003,-9.819820000000002
318,-126.056519,-9.819819999999998
319,-125.14222199999999,-9.819819999999995
320,-124.227926,-9.819820000000002
321,-123.31363000000002,-9.819819999999991
322,-122.39933400000001,-9.819820000000002
323,-121.48503700000002,-9.819820000000004
324,-120.57074100000001,-9.819820000000002
325,-119.65644499999998,-9.819820000000005
326,-118.74214799999999,-9.819819999999998
327,-117.82785200000001,-9.81981999999999
328,-116.91355599999997,-9.819819999999984
329,-130.75592800000004,-8.918918999999997
330,-129.84400100000002,-8.918918999999995
331,-128.932073,-8.918919000000002
332,-128.02014600000004,-8.918919000000004
333,-127.10821900000002,-8.918918999999997
334,-126.19629200000001,-8.918919
335,-125.284364,-8.918919
336,-124.37243700000002,-8.918918999999997
337,-123.46051000000001,-8.918918999999997
338,-122.548582,-8.918918999999994
339,-121.63665500000002,-8.918918999999999
340,-120.72472799999997,-8.918918999999992
341,-119.81280099999998,-8.918918999999994
342,-118.900873,-8.918919000000002
343,-117.988946,-8.918919000000006
344,-117.077019,-8.918918999999999
345,-116.165092,-8.918919000000002
346,-115.253164,-8.918919000000004
347,-114.34123699999999,-8.918918999999999
348,-128.14169499999997,-8.018018000000001
349,-127.23189999999995,-8.018017999999989
350,-126.32210500000004,-8.018017999999996
351,-125.41231099999999,-8.01801799999999
352,-124.50251599999997,-8.018018000000001
353,-123.59272099999997,-8.018018000000009
354,-122.682926,-8.018017999999994
355,-121.77313099999999,-8.018017999999998
356,-120.86333599999998,-8.018017999999998
357,-119.95354199999998,-8.018017999999993
358,-119.04374700000001,-8.018018000000001
359,-118.13395199999998,-8.018018000000001
360,-117.224157,-8.018018000000001
361,-116.31436199999999,-8.01801799999999
362,-115.40456699999996,-8.018017999999996
363,-114.49477299999998,-8.018017999999994
364,-113.58497800000002,-8.018017999999994
365,-112.67518299999998,-8.018018000000005
366,-111.76538799999999,-8.018017999999994
367,-125.52622399999998,-7.117117000000006
368,-124.61832699999998,-7.117116999999997
369,-123.71043099999999,-7.1171169999999915
370,-122.80253500000002,-7.117116999999994
371,-121.894639,-7.117117000000003
372,-120.98674199999999,-7.117117000000006
373,-120.07884599999998,-7.1171169999999995
374,-119.17095,-7.117116999999995
375,-118.26305399999997,-7.117116999999996
376,-117.35515700000002,-7.117117000000006
377,-116.44726099999997,-7.117116999999994
378,-115.539365,-7.117117000000002
379,-114.631468,-7.117117000000006
380,-113.723572,-7.117116999999997
381,-112.81567599999998,-7.117116999999999
382,-111.90777999999997,-7.117117000000001
383,-110.99988299999998,-7.117117000000004
384,-110.091987,-7.117116999999997
385,-109.184091,-7.117117000000006
386,-122.90756,-6.216216000000005
387,-122.001331,-6.216216000000003
388,-121.095102,-6.216215999999995
389,-120.188872,-6.216216000000001
390,-119.28264300000001,-6.216215999999995
391,-118.37641400000001,-6.216216000000007
392,-117.47018500000001,-6.216216000000007
393,-116.56395599999999,-6.216216000000004
394,-115.657726,-6.216216000000004
395,-114.751497,-6.216215999999999
396,-113.845268,-6.216215999999996
397,-112.939039,-6.216215999999998
398,-112.03281,-6.216216000000007
399,-111.12658,-6.216215999999994
400,-110.22035099999998,-6.216215999999994
401,-109.31412199999998,-6.216216000000001
402,-108.40789300000002,-6.216216
403,-107.50166399999999,-6.216216000000005
404,-106.595434,-6.216215999999998
405,-120.283759,-5.315315000000001
406,-119.37896700000005,-5.315314999999995
407,-118.47417600000001,-5.315315000000001
408,-117.569384,-5.315314999999992
409,-116.66459299999998,-5.315314999999997
410,-115.759801,-5.315314999999996
411,-114.85501,-5.315315000000001
412,-113.950218,-5.315315000000001
413,-113.04542699999999,-5.315314999999995
414,-112.14063499999999,-5.315314999999993
415,-111.23584399999999,-5.315315000000001
416,-110.331052,-5.315314999999994
417,-109.42626099999998,-5.3153149999999965
418,-108.521469,-5.315314999999997
419,-107.616678,-5.315314999999992
420,-106.711886,-5.315314999999994
421,-105.807095,-5.315315000000001
422,-104.90230300000002,-5.315314999999991
423,-103.997511,-5.315314999999999
424,-117.65288,-4.4144140000000025
425,-116.749299,-4.414413999999996
426,-115.84571699999998,-4.414413999999998
427,-114.94213599999998,-4.414413999999999
428,-114.03855400000002,-4.4144140000000025
429,-113.13497300000003,-4.414413999999995
430,-112.23139099999999,-4.414413999999997
431,-111.32781,-4.414413999999994
432,-110.42422900000001,-4.414413999999999
433,-109.520647,-4.414414
434,-108.617066,-4.414413999999999
435,-107.71348400000001,-4.4144140000000025
436,-106.80990300000002,-4.414413999999999
437,-105.906321,-4.414413999999993
438,-105.00274,-4.414413999999995
439,-104.09915800000002,-4.414413999999995
440,-103.195577,-4.414413999999996
441,-102.291995,-4.414414
442,-101.38841400000001,-4.4144140000000025
443,-115.01298400000002,-3.5135140000000034
444,-114.11038600000002,-3.513513999999998
445,-113.20778900000002,-3.513513999999996
446,-112.30519099999998,-3.513514000000002
447,-111.402594,-3.513514000000002
448,-110.49999600000001,-3.5135140000000002
449,-109.597399,-3.5135140000000002
450,-108.69480200000001,-3.513513999999999
451,-107.792204,-3.5135140000000016
452,-106.88960700000001,-3.5135139999999936
453,-105.987009,-3.513513999999995
454,-105.08441199999999,-3.513513999999999
455,-104.18181399999999,-3.5135139999999994
456,-103.27921699999999,-3.5135139999999945
457,-102.37661899999999,-3.5135140000000007
458,-101.474022,-3.5135139999999976
459,-100.57142499999999,-3.513514000000001
460,-99.66882699999998,-3.5135140000000002
461,-98.76623,-3.5135139999999936
462,-112.362127,-2.6126129999999943
463,-111.460289,-2.612612999999996
464,-110.55844999999997,-2.612612999999998
465,-109.656612,-2.6126130000000023
466,-108.75477399999998,-2.612612999999997
467,-107.85293499999999,-2.6126129999999983
468,-106.951097,-2.612613000000004
469,-106.04925899999999,-2.6126129999999983
470,-105.14742,-2.6126130000000023
471,-104.24558200000001,-2.6126129999999996
472,-103.34374400000002,-2.6126129999999956
473,-102.44190599999999,-2.612613
474,-101.54006699999998,-2.612613000000001
475,-100.638229,-2.6126129999999983
476,-99.73639099999998,-2.612612999999996
477,-98.834552,-2.612612999999998
478,-97.932714,-2.6126130000000014
479,-97.030876,-2.6126130000000014
480,-96.12903700000001,-2.612613
481,-109.698359,-1.7117120000000072
482,-108.797056,-1.7117119999999986
483,-107.89575300000001,-1.711712000000004
484,-106.99445,-1.7117119999999963
485,-106.093147,-1.711711999999998
486,-105.191844,-1.7117119999999992
487,-104.290541,-1.7117120000000001
488,-103.38923799999999,-1.7117119999999946
489,-102.487935,-1.711711999999999
490,-101.586632,-1.7117120000000035
491,-100.68532899999998,-1.711711999999995
492,-99.78402500000001,-1.7117119999999992
493,-98.88272200000002,-1.711712000000003
494,-97.98141899999999,-1.7117119999999983
495,-97.08011600000002,-1.7117120000000001
496,-96.178813,-1.7117119999999977
497,-95.27751,-1.711712000000001
498,-94.37620699999998,-1.7117120000000017
499,-93.474904,-1.7117119999999986
500,-107.01972000000002,-0.8108109999999996
501,-106.118729,-0.810811000000003
502,-105.217737,-0.810810999999998
503,-104.31674600000001,-0.8108110000000014
504,-103.41575499999999,-0.8108109999999973
505,-102.514764,-0.8108109999999952
506,-101.61377299999998,-0.8108109999999948
507,-100.712782,-0.8108109999999973
508,-99.811791,-0.8108110000000006
509,-98.9108,-0.8108109999999966
510,-98.00980800000002,-0.8108109999999994
511,-97.10881699999999,-0.8108109999999986
512,-96.207826,-0.8108109999999945
513,-95.306835,-0.8108110000000001
514,-94.40584400000002,-0.8108109999999973
515,-93.504853,-0.8108110000000013
516,-92.603862,-0.8108109999999993
517,-91.702871,-0.8108109999999976
518,-104.32423100000001,0.09009000000000113
519,-103.423329,0.09008999999999918
520,-102.52242700000001,0.09009000000000081
521,-101.62152499999999,0.09009000000000571
522,-100.72062300000002,0.09008999999999748
523,-99.819721,0.09009000000000027
524,-98.91881899999998,0.09009000000000261
525,-98.017917,0.09009000000000096
526,-97.117015,0.09008999999999806
527,-96.216113,0.09008999999999705
528,-95.315211,0.09009000000000256
529,-94.414309,0.09008999999999878
530,-93.513407,0.09009000000000332
531,-92.612505,0.09009000000000177
532,-91.711603,0.09008999999999943
533,-90.810701,0.09008999999999805
534,-89.909799,0.09008999999999888
535,-89.008897,0.09008999999999963
536,-101.60989699999999,0.9909910000000048
537,-100.708861,0.990991000000004
538,-99.807825,0.9909910000000048
539,-98.90679000000002,0.9909909999999996
540,-98.005754,0.9909910000000008
541,-97.104718,0.9909910000000048
542,-96.20368300000001,0.9909909999999996
543,-95.30264699999998,0.9909910000000036
544,-94.40161099999999,0.9909910000000034
545,-93.50057600000001,0.9909909999999981
546,-92.59954,0.9909910000000004
547,-91.69850399999999,0.9909909999999972
548,-90.79746900000002,0.9909910000000012
549,-89.896433,0.9909910000000011
550,-88.995397,0.9909910000000018
551,-88.09436199999999,0.9909910000000011
552,-87.193326,0.9909910000000018
553,-86.29229,0.9909910000000042
554,-99.77609,1.8918920000000028
555,-98.87469700000001,1.8918919999999997
556,-97.973305,1.8918919999999984
557,-97.071913,1.8918920000000043
558,-96.170521,1.8918920000000021
559,-95.26912800000001,1.8918920000000021
560,-94.367736,1.8918919999999968
561,-93.466344,1.8918920000000012
562,-92.564952,1.8918920000000023
563,-91.66355900000002,1.8918920000000004
564,-90.76216699999999,1.8918920000000023
565,-89.86077499999999,1.8918919999999988
566,-88.959383,1.8918920000000017
567,-88.05799,1.8918919999999997
568,-87.156598,1.8918920000000028
569,-86.255206,1.8918919999999988
570,-85.353814,1.8918919999999992
571,-84.452421,1.8918920000000008
572,-83.551029,1.8918920000000017
573,-97.01855800000001,2.792793000000004
574,-96.116586,2.7927930000000005
575,-95.21461399999998,2.7927930000000054
576,-94.312641,2.7927930000000036
577,-93.41066900000001,2.792792999999996
578,-92.50869699999998,2.792793000000001
579,-91.606725,2.792792999999998
580,-90.704753,2.792793000000002
581,-89.80277999999998,2.7927929999999996
582,-88.90080799999998,2.792793000000003
583,-87.998836,2.792792999999998
584,-87.096864,2.792792999999998
585,-86.194892,2.792793000000004
586,-85.292919,2.7927930000000005
587,-84.390947,2.7927929999999983
588,-83.488975,2.7927930000000023
589,-82.587003,2.792793000000001
590,-81.68503099999998,2.792793
591,-80.783058,2.792792999999999
592,-94.236259,3.693694000000002
593,-93.333482,3.693693999999998
594,-92.43070600000001,3.693693999999999
595,-91.52793,3.6936940000000003
596,-90.625154,3.693694000000001
597,-89.72237799999999,3.693694
598,-88.819601,3.693693999999997
599,-87.916825,3.6936940000000003
600,-87.01404899999999,3.693694000000002
601,-86.111273,3.693694000000002
602,-85.208496,3.6936940000000003
603,-84.30572,3.693694
604,-83.402944,3.6936940000000003
605,-82.50016800000002,3.693693999999999
606,-81.597392,3.693694000000002
607,-80.694615,3.6936940000000003
608,-79.791839,3.693694
609,-78.889063,3.693694000000001
610,-91.427077,4.5945949999999955
611,-90.523272,4.594595
612,-89.619467,4.594594999999999
613,-88.715661,4.594595
614,-87.811856,4.594595000000001
615,-86.90805100000001,4.594594999999997
616,-86.004245,4.594594999999999
617,-85.10044,4.594594999999999
618,-84.19663500000001,4.594594999999999
619,-83.292829,4.594595
620,-82.389024,4.594595000000001
621,-81.48521900000001,4.594594999999999
622,-80.581413,4.594595000000001
623,-79.677608,4.594595000000001
624,-78.773803,4.594595
625,-77.869997,4.594595
626,-76.966192,4.594595
627,-88.588859,5.495495000000001
628,-87.683798,5.495495000000001
629,-86.778737,5.495495000000001
630,-85.87367599999999,5.495495000000002
631,-84.968616,5.495495000000004
632,-84.063555,5.495494999999999
633,-83.158494,5.4954950000000045
634,-82.253433,5.495495000000001
635,-81.348372,5.495495000000001
636,-80.44331200000002,5.495495000000001
637,-79.538251,5.495495000000003
638,-78.63319,5.495495000000002
639,-77.72812900000001,5.495494999999996
640,-74.107886,5.495495000000001
641,-86.625947,6.396396000000003
642,-85.71940299999999,6.396396000000003
643,-84.812859,6.396396000000001
644,-83.90631400000001,6.396396000000001
645,-82.99976999999998,6.396396000000001
646,-82.09322599999999,6.396396000000004
647,-81.186682,6.396396000000002
648,-80.280138,6.396395999999999
649,-79.373593,6.396396000000001
650,-78.467049,6.396396
651,-76.653961,6.396396
652,-73.027784,6.396396000000002
653,-72.12124,6.396395999999999
654,-83.724717,7.2972969999999995
655,-82.816459,7.297296999999999
656,-81.908202,7.297296999999999
657,-80.999944,7.2972969999999995
658,-80.09168699999998,7.297296999999999
659,-79.18342999999999,7.2972969999999995
660,-77.366915,7.297296999999999
661,-76.45865700000002,7.2972969999999995
662,-75.5504,7.2972969999999995
663,-72.825628,7.297296999999999
664,-69.192598,7.297296999999999
665,-68.284341,7.297296999999997
666,-81.69812799999998,8.198197999999996
667,-78.96752,8.198198
668,-76.23691300000002,8.198197999999996
669,-74.416508,8.198197999999998
670,-71.6859,8.198198000000001
671,-70.775698,8.198197999999998
672,-69.86549500000001,8.198197999999996
673,-68.95529299999998,8.198198000000001
674,-68.04509,8.198197999999998
675,-67.134888,8.198198
676,-66.224685,8.198197999999998
677,-78.725593,9.099099000000004
678,-76.900828,9.099099000000002
679,-73.25130000000001,9.099099000000004
680,-72.338918,9.099099000000004
681,-68.68939000000002,9.099099000000004
682,-67.777008,9.099099000000002
683,-66.86462599999999,9.099099000000004
684,-65.03986200000001,9.099099000000002
685,-63.215098000000005,9.099099000000004
686,-75.712943,10.0
687,-73.883345,10.000000000000004
688,-72.053748,10.0
689,-71.138949,9.999999999999996
690,-68.394553,10.000000000000002
691,-67.47975400000001,10.0
692,-66.564955,10.000000000000002
693,-65.65015600000001,9.999999999999998
694,-63.82055900000001,10.0
695,-61.076163,10.000000000000002
696,-73.575138,10.900901000000001
697,-72.657682,10.900901000000003
698,-69.905315,10.900901000000003
699,-68.987859,10.900901
700,-68.070403,10.900901
701,-66.23549200000001,10.900901000000001
702,-65.318036,10.900901000000001
703,-64.40058,10.900901
704,-62.565669,10.900901000000001
705,-61.648213000000005,10.900901000000003
706,-59.813302,10.900901000000003
707,-58.895846,10.900901
708,-57.978390000000005,10.900901
709,-71.39795,11.801801999999999
710,-69.55723799999998,11.801801999999999
711,-68.636881,11.801802
712,-67.716525,11.801802
713,-65.87581200000001,11.801802
714,-64.955456,11.801802
715,-64.0351,11.801802
716,-63.114743000000004,11.801801999999999
717,-62.19438700000002,11.801802
718,-61.27403000000001,11.801802
719,-60.353674,11.801802000000002
720,-59.43331799999999,11.801802
721,-58.512961000000004,11.801802
722,-57.592604999999985,11.801802
723,-56.672248999999994,11.801802
724,-55.75189199999999,11.801802
725,-68.255963,12.702702999999996
726,-67.332459,12.702702999999996
727,-66.408954,12.702703
728,-65.48545,12.702703000000003
729,-64.561945,12.702703000000001
730,-63.63844100000001,12.702703000000003
731,-62.714937,12.702702999999998
732,-61.791432,12.702703000000001
733,-59.94442300000002,12.702703000000001
734,-59.020919,12.702702999999998
735,-58.097414,12.702703
736,-57.17391000000001,12.702703
737,-56.25040599999999,12.702703000000001
738,-55.32690100000001,12.702703
739,-54.403396999999984,12.702703
740,-53.479892,12.702703000000001
741,-65.990799,13.603604
742,-65.063895,13.603603999999997
743,-64.13699099999998,13.603604000000004
744,-63.210087,13.603604
745,-62.283182999999994,13.603604000000004
746,-61.35627900000001,13.603603999999997
747,-60.429375,13.603604
748,-59.50247000000001,13.603604
749,-58.57556600000001,13.603604000000002
750,-57.648662,13.603604
751,-56.72175800000001,13.603604
752,-55.79485400000001,13.603604
753,-54.86795000000001,13.603604
754,-53.94104599999999,13.603604
755,-53.01414199999999,13.603604
756,-52.08723800000001,13.603604
757,-51.160334,13.603604000000002
758,-50.23343000000001,13.603603999999997
759,-62.749472000000004,14.504504999999996
760,-61.818912,14.504505
761,-59.957793,14.504505
762,-59.027233,14.504505000000004
763,-58.096672999999996,14.504505000000004
764,-57.16611400000001,14.504504999999996
765,-56.23555399999999,14.504505
766,-55.304994,14.504505
767,-54.374433999999994,14.504505000000007
768,-53.443875,14.504505000000004
769,-52.513315000000006,14.504505000000007
770,-51.582755000000006,14.504504999999996
771,-50.65219499999999,14.504505
772,-49.72163599999999,14.504504999999996
773,-48.79107599999998,14.504505
774,-47.86051600000002,14.504505
775,-60.387032000000005,15.405405
776,-59.452555999999994,15.405405
777,-58.518080000000005,15.405404999999998
778,-57.583603000000004,15.405404999999998
779,-56.64912699999999,15.405405000000007
780,-55.71465100000001,15.405405
781,-54.780174,15.405405
782,-53.845698,15.405405
